timestamp,frame,estacion,camara,personas,confianza_promedio,latencia_ms
2026-05-19T21:10:10.454260,2,Tacna,CAM-B3,0,0.0,107.36
2026-05-19T21:10:10.563319,4,Tacna,CAM-B3,0,0.0,98.82
2026-05-19T21:10:10.675656,6,Tacna,CAM-B3,0,0.0,102.03
2026-05-19T21:10:10.790771,8,Tacna,CAM-B3,0,0.0,103.4
2026-05-19T21:10:10.978292,10,Tacna,CAM-B3,0,0.0,174.11
2026-05-19T21:10:11.128445,12,Tacna,CAM-B3,0,0.0,138.7
2026-05-19T21:10:11.325787,14,Tacna,CAM-B3,4,0.577,184.36
2026-05-19T21:10:11.460270,16,Tacna,CAM-B3,5,0.611,119.74
2026-05-19T21:10:11.582993,18,Tacna,CAM-B3,7,0.704,110.53
2026-05-19T21:10:11.713843,20,Tacna,CAM-B3,10,0.625,116.01
2026-05-19T21:10:11.831330,22,Tacna,CAM-B3,9,0.631,102.37
2026-05-19T21:10:11.956519,24,Tacna,CAM-B3,9,0.622,111.45
2026-05-19T21:10:12.073393,26,Tacna,CAM-B3,7,0.698,101.9
2026-05-19T21:10:12.193872,28,Tacna,CAM-B3,8,0.609,106.27
2026-05-19T21:10:12.323121,30,Tacna,CAM-B3,9,0.627,115.48
2026-05-19T21:10:12.440311,32,Tacna,CAM-B3,10,0.551,101.48
2026-05-19T21:10:12.568844,34,Tacna,CAM-B3,8,0.627,112.76
2026-05-19T21:10:12.692657,36,Tacna,CAM-B3,7,0.644,108.35
2026-05-19T21:10:12.807435,38,Tacna,CAM-B3,11,0.541,102.2
2026-05-19T21:10:12.921870,40,Tacna,CAM-B3,12,0.51,99.93
2026-05-19T21:10:13.042096,42,Tacna,CAM-B3,12,0.528,104.41
2026-05-19T21:10:13.166422,44,Tacna,CAM-B3,9,0.575,108.01
2026-05-19T21:10:13.291971,46,Tacna,CAM-B3,9,0.58,111.53
2026-05-19T21:10:13.443893,48,Tacna,CAM-B3,9,0.515,136.38
2026-05-19T21:10:13.561848,50,Tacna,CAM-B3,10,0.534,103.05
2026-05-19T21:10:13.688027,52,Tacna,CAM-B3,11,0.563,109.69
2026-05-19T21:10:13.807371,54,Tacna,CAM-B3,10,0.596,103.72
2026-05-19T21:10:13.925119,56,Tacna,CAM-B3,9,0.637,103.59
2026-05-19T21:10:14.045483,58,Tacna,CAM-B3,10,0.543,107.4
2026-05-19T21:10:14.164578,60,Tacna,CAM-B3,10,0.541,103.63
2026-05-19T21:10:14.285387,62,Tacna,CAM-B3,9,0.537,105.46
2026-05-19T21:10:14.403238,64,Tacna,CAM-B3,9,0.575,103.31
2026-05-19T21:10:14.514945,66,Tacna,CAM-B3,11,0.53,97.46
2026-05-19T21:10:14.640703,68,Tacna,CAM-B3,9,0.607,110.4
2026-05-19T21:10:14.754948,70,Tacna,CAM-B3,7,0.639,99.56
2026-05-19T21:10:14.865656,72,Tacna,CAM-B3,8,0.616,97.29
2026-05-19T21:10:14.979486,74,Tacna,CAM-B3,7,0.641,100.56
2026-05-19T21:10:15.087959,76,Tacna,CAM-B3,8,0.633,96.17
2026-05-19T21:10:15.198113,78,Tacna,CAM-B3,7,0.617,95.98
2026-05-19T21:10:15.311164,80,Tacna,CAM-B3,7,0.566,99.94
2026-05-19T21:10:15.427671,82,Tacna,CAM-B3,6,0.627,102.95
2026-05-19T21:10:15.571923,84,Tacna,CAM-B3,6,0.655,131.51
2026-05-19T21:10:15.696730,86,Tacna,CAM-B3,7,0.676,109.96
2026-05-19T21:10:15.820027,88,Tacna,CAM-B3,7,0.61,108.45
2026-05-19T21:10:15.939752,90,Tacna,CAM-B3,7,0.637,104.76
2026-05-19T21:10:16.061392,92,Tacna,CAM-B3,7,0.603,108.57
2026-05-19T21:10:16.187382,94,Tacna,CAM-B3,7,0.572,111.79
2026-05-19T21:10:16.307540,96,Tacna,CAM-B3,8,0.562,106.16
2026-05-19T21:10:16.432412,98,Tacna,CAM-B3,5,0.649,110.36
2026-05-19T21:10:16.550935,100,Tacna,CAM-B3,8,0.569,105.17
2026-05-19T21:10:16.678453,102,Tacna,CAM-B3,6,0.608,111.56
2026-05-19T21:10:16.800468,104,Tacna,CAM-B3,5,0.656,108.47
2026-05-19T21:10:16.917842,106,Tacna,CAM-B3,5,0.647,105.1
2026-05-19T21:10:17.033288,108,Tacna,CAM-B3,5,0.651,104.33
2026-05-19T21:10:17.147553,110,Tacna,CAM-B3,9,0.54,102.38
2026-05-19T21:10:17.272938,112,Tacna,CAM-B3,9,0.539,110.22
2026-05-19T21:10:17.399420,114,Tacna,CAM-B3,9,0.547,111.14
2026-05-19T21:10:17.521997,116,Tacna,CAM-B3,8,0.589,109.16
2026-05-19T21:10:17.661756,118,Tacna,CAM-B3,7,0.628,120.96
2026-05-19T21:10:17.783218,120,Tacna,CAM-B3,8,0.603,107.45
2026-05-19T21:10:17.902346,122,Tacna,CAM-B3,8,0.589,105.63
2026-05-19T21:10:18.027562,124,Tacna,CAM-B3,6,0.64,111.65
2026-05-19T21:10:18.146255,126,Tacna,CAM-B3,5,0.728,105.03
2026-05-19T21:10:18.261330,128,Tacna,CAM-B3,5,0.669,102.32
2026-05-19T21:10:18.384918,130,Tacna,CAM-B3,8,0.586,110.3
2026-05-19T21:10:18.503146,132,Tacna,CAM-B3,7,0.599,104.84
2026-05-19T21:10:18.613312,134,Tacna,CAM-B3,7,0.616,97.23
2026-05-19T21:10:18.730631,136,Tacna,CAM-B3,7,0.621,104.02
2026-05-19T21:10:18.842023,138,Tacna,CAM-B3,6,0.699,98.6
2026-05-19T21:10:18.956895,140,Tacna,CAM-B3,7,0.676,102.51
2026-05-19T21:10:19.079723,142,Tacna,CAM-B3,5,0.746,108.8
2026-05-19T21:10:19.193706,144,Tacna,CAM-B3,6,0.726,100.33
2026-05-19T21:10:19.310709,146,Tacna,CAM-B3,7,0.632,105.06
2026-05-19T21:10:19.434980,148,Tacna,CAM-B3,8,0.59,108.72
2026-05-19T21:10:19.559061,150,Tacna,CAM-B3,8,0.631,109.01
2026-05-19T21:10:19.688795,152,Tacna,CAM-B3,9,0.679,114.94
2026-05-19T21:10:19.830610,154,Tacna,CAM-B3,10,0.609,127.56
2026-05-19T21:10:19.948626,156,Tacna,CAM-B3,8,0.69,103.35
2026-05-19T21:10:20.069371,158,Tacna,CAM-B3,8,0.692,106.97
2026-05-19T21:10:20.188653,160,Tacna,CAM-B3,8,0.731,106.31
2026-05-19T21:10:20.322789,162,Tacna,CAM-B3,8,0.688,118.56
2026-05-19T21:10:20.459940,164,Tacna,CAM-B3,9,0.633,119.07
2026-05-19T21:10:20.613387,166,Tacna,CAM-B3,10,0.6,137.31
2026-05-19T21:10:20.759799,168,Tacna,CAM-B3,8,0.623,131.83
